"ROM ROM Stadium / ロムロムスタジアム","rom-rom-stadium","JP","CD",1989,"Masaya (NCS)/Dual / メサイヤ（日本コンピューターシステム）/デュアル"
"ROMROM Karaoke Vol. 1 / ロムロムカラオケ VOL1 すてきに スタンダード","romrom-karaoke-vol.-1","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"ROMROM Karaoke Vol. 2 / ロムロムカラオケ VOL2 なっとく アイドル","romrom-karaoke-vol.-2","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"ROMROM Karaoke Vol. 3 / ロムロムカラオケ VOL3 やっぱし バンド","romrom-karaoke-vol.-3","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"ROMROM Karaoke Vol. 4 / ロムロムカラオケ VOL4 ちょいと おとな！？","romrom-karaoke-vol.-4","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"ROMROM Karaoke Vol. 5 / ロムロムカラオケ VOL5 カラオケ 幕の内","romrom-karaoke-vol.-5","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"ROMROM Karaoke Volume 1 / ロムロムカラオケ ボリューム1","romrom-karaoke-volume-1","JP","CD",1989,"NEC Avenue / NECアベニュー"
"ROMROM Karaoke Volume 2 / ロムロムカラオケ ボリューム2","romrom-karaoke-volume-2","JP","CD",1989,"NEC Avenue / NECアベニュー"
"ROMROM Karaoke Volume 3 / ロムロムカラオケ ボリューム3","romrom-karaoke-volume-3","JP","CD",1989,"NEC Avenue / NECアベニュー"
"ROMROM Karaoke Volume 4 / ロムロムカラオケ ボリューム4","romrom-karaoke-volume-4","JP","CD",1990,"NEC Avenue / NECアベニュー"
"ROMROM Karaoke Volume 5 / ロムロムカラオケ ボリューム5","romrom-karaoke-volume-5","JP","CD",1990,"NEC Avenue / NECアベニュー"
"Sangokushi Eiketsu Tenka Ni Nozomu / 三国志 英傑天下に臨む","sangokushi-eiketsu-tenka-ni-nozomu","JP","CD",1991,"naxat / ナグザット"
"Sengoku Kantou Sangokushi / 戦国関東三国志","sengoku-kantou-sangokushi","JP","CD",1991,"Intec / インテック"
"Shanghai III - Dragon's Eye / 上海III ドラゴンズアイ","shanghai-iii-dragon's-eye","JP","CD",1992,"ASK Kodansha / アスク講談社"
"Sherlock Holmes Consulting Detective / シャーロック・ホームズの探偵講座","sherlock-holmes-consulting-detective","JP","CD",1991,"Victor Musical Industries/ICOM Simulations / ビクター音楽産業"
"Sherlock Holmes Consulting Detective Vol. II / シャーロック・ホームズの探偵講座II","sherlock-holmes-consulting-detective-vol.-ii","JP","CD",1993,"Victor Musical Industries/ICOM Simulations / ビクター音楽産業"
"Side Arms Special / サイドアーム スペシャル","side-arms-special","JP","CD",1989,"NEC Avenue/Capcom / NECアベニュー/カプコン"
"Sol Bianca / ソル・ビアンカ","sol-bianca","JP","CD",1990,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Splash Lake / スプラッシュレイク","splash-lake","JP","CD",1991,"NEC Avenue / NECアベニュー"
"Star Mobile / スターモビール","star-mobile","JP","CD",1992,"naxat / ナグザット"
"Super Daisenryaku / SUPER大戦略","super-daisenryaku","JP","CD",1990,"Micro Cabin/System Soft / マイクロキャビン/システムソフト"
"Super Schwarzschild / スーパーシュヴァルツシルト","super-schwarzschild","JP","CD",1991,"Kogado Studio / 工画堂スタジオ"
"Taiheiki / 太平記","taiheiki","JP","CD",1991,"Intec / インテック"
"Terrestrial Defense Force 2 / ガルクライト TDF2","terrestrial-defense-force-2","JP","CD",1991,"Pack-In-Video/Data West / パック・イン・ビデオ/データウエスト"
"The Magical Dinosaur Tour / マジカルサウルスツアー 最新恐竜図解大辞典","the-magical-dinosaur-tour","JP","CD",1990,"Victor Musical Industries / ビクター音楽産業"
"The Pro Yakyuu / ザ・プロ野球","the-pro-yakyuu","JP","CD",1990,"Intec / インテック"
"Vasteel / バスティール","vasteel","JP","CD",1990,"Human / ヒューマン"
"Yokoyama Mitsuteru Shin Sangokushi - Tenka Ha Ware Ni / 横山光輝 真・三国志 ～天下は我に～","yokoyama-mitsuteru-shin-sangokushi-tenka-ha-ware-ni","JP","CD",1992,"naxat / ナグザット"
"Ys III - Wanderers From Ys / イースIII ワンダラーズフロムイース","ys-iii-wanderers-from-ys","JP","CD",1991,"Hudson/Alfa System/Falcom / ハドソン/アルファ・システム/日本ファルコム"
"Zan - Kagerou No Toki / 斬 ～陽炎の時代～","zan-kagerou-no-toki","JP","CD",1991,"Taito/Wolf Team / タイトー/ウルフチーム"
"1552 Tenka Tairan / 1552天下大乱","1552-tenka-tairan","JP","SCD",1993,"ASK Kodansha / アスク講談社"
"Adventure Quiz: Capcom World & Hatena No Daibouken / アドベンチャークイズ カプコンワールド ハテナの大冒険","adventure-quiz:-capcom-world-&-hatena-no-daibouken","JP","SCD",1992,"Hudson/Alfa System/Capcom / ハドソン/アルファ・システム/カプコン"
"Akiyama Jin No Suugaku Mistery - indo no honoo shishuseyo / 秋山仁の数学ミステリー 秘宝“インドの炎”を死守せよ","akiyama-jin-no-suugaku-mistery-indo-no-honoo-shishuseyo","JP","SCD",1994,"NHK Software / NHKソフトウェア"
"Alshark / アルシャーク","alshark","JP","SCD",1994,"Victor Entertainment/Right Stuff / ビクターエンタテインメント/ライトスタッフ"
"Aoki Ookami To Shiroki Mejika - Genchouhishi / 蒼き狼と白き牝鹿 元朝秘史","aoki-ookami-to-shiroki-mejika-genchouhishi","JP","SCD",1993,"Koei / 光栄"
"Auto Crusher Palladium / パラディオン","auto-crusher-palladium","JP","SCD",1994,"Pack-In-Video / パック・イン・ビデオ"
"AV Tanjou / AV誕生","av-tanjou","JP","SCD",1995,"GAMES EXPRESS / ゲーム・エクスプレス"
"Baby Jo - The Super Hero / ベイビー・ジョー ザ・スーパーヒーロー","baby-jo-the-super-hero","JP","SCD",1992,"Micro World / マイクロワールド"
"Bakuden Unbalance Zone / 爆伝 アンバランスゾーン","bakuden-unbalance-zone","JP","SCD",1994,"Sony Music Entertainment / ソニーミュージックエンタテインメント"
"Bazaaru de Gozaaru no Geemu de Gozaaru / バザールでござーるのゲームでござーる","bazaaru-de-gozaaru-no-geemu-de-gozaaru","JP","SCD",1996,"NEC Home Electronics / NECホームエレクトロニクス"
"Bishoujo Jyanshi Idol Pai / 美少女雀士 アイドルパイ","bishoujo-jyanshi-idol-pai","JP","SCD",1995,"Games Express"
"Bishoujo Senshi Sailor Moon / 美少女戦士セーラームーン","bishoujo-senshi-sailor-moon","JP","SCD",1994,"Banpresto / バンプレスト"
"Black Hole Assault / ブラックホールアサルト","black-hole-assault","JP","SCD",1993,"Micro Cabin / マイクロキャビン"
"Bonanza Bros. / ボナンザブラザーズ","bonanza-bros.","JP","SCD",1992,"NEC Avenue / NECアベニュー"
"Builder Land / ビルダーランド","builder-land","JP","SCD",1992,"Micro World / マイクロワールド"
"Card Angels / カードエンジェルス","card-angels","JP","SCD",1994,"Fujicom / フジコム"
"CD Battle - Hikari No Yuushatachi / CD BATTLE 光の勇者たち","cd-battle-hikari-no-yuushatachi","JP","SCD",1993,"King Records / キングレコード"
"CD Bishoujo Pachinko 4 Sisters / CD美少女パチンコ～球魔四姉妹～","cd-bishoujo-pachinko-4-sisters","JP","SCD",1995,"Games Express"
"CD Denjin Rockabily Tenkoku / CD電人 ロカビリー天国","cd-denjin-rockabily-tenkoku","JP","SCD",1993,"Hudson/Red, Dual / ハドソン/レッド, デュアル"
"CD Hanafuda Bishoujo Fanclub - Gambler / CD花札 美少女ファンクラブ","cd-hanafuda-bishoujo-fanclub-gambler","JP","SCD",1994,"Games Express"
"CD Mahjong Bishoujo Chuushinha / CD麻雀 美少女中心派","cd-mahjong-bishoujo-chuushinha","JP","SCD",1993,"Games Express"
"CD Pachisuro Bishoujo Gambler / CDパチスロ美少女ギャンブラー","cd-pachisuro-bishoujo-gambler","JP","SCD",1994,"Games Express"
"Championship Rally / チャンピオンシップ・ラリー","championship-rally","JP","SCD",1993,"Intec / インテック"
"Choujikuuyousai Macross - Eien No Love Song / 超時空要塞マクロス ―永遠のラヴソング―","choujikuuyousai-macross-eien-no-love-song","JP","SCD",1992,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Crazy Hospital: Fushigi No Kuni No Tenshi","crazy-hospital:-fushigi-no-kuni-no-tenshi","JP","SCD",,
"Crest Of Wolf / クレスト・オブ・ウルフ 狼的紋章","crest-of-wolf","JP","SCD",1993,"Hudson/Westone / ハドソン/ウエストン"
"Develo Starter Kit - Assembler / でべろスターターキット・アセンブラ編","develo-starter-kit-assembler","JP","SCD",1996,
"Develo Starter Kit - BASIC","develo-starter-kit-basic","JP","SCD",,
"Digital Comic Patlabor - Chapter Of Griffon / デジタルコミック 機動警察パトレイバー 「グリフォン編」","digital-comic-patlabor-chapter-of-griffon","JP","SCD",1993,"Riverhill Soft / リバーヒルソフト"
"Doraemon - Nobita No Dorabian Night / ドラえもん のび太のドラビアンナイト","doraemon-nobita-no-dorabian-night-scd","JP","SCD",1992,"Hudson / ハドソン"
"Downtown Nekketsu Monogatari / ダウンタウン熱血物語","downtown-nekketsu-monogatari","JP","SCD",1993,"naxat/Technos Japan / ナグザット/テクノスジャパン"
"Dragon Half / ドラゴンハーフ","dragon-half","JP","SCD",1994,"Micro Cabin / マイクロキャビン"
"Dragon Knight & Grafitti / ドラゴンナイト アンド グラフィティー","dragon-knight-&-grafitti","JP","SCD",1995,"NEC Avenue/elf / NECアベニュー/エルフ"
"Dragon Slayer - The Legend Of Heroes / ドラゴンスレイヤー英雄伝説","dragon-slayer-the-legend-of-heroes","JP","SCD",1991,"Hudson/Falcom / ハドソン/日本ファルコム"
"Dungeon Explorer II / ダンジョン エクスプローラーII","dungeon-explorer-ii","JP","SCD",1993,"Hudson / ハドソン"
"Dungeon Master - Theron's Quest / ダンジジョンマスター セエロンズ・クエスト","dungeon-master-theron's-quest","JP","SCD",1992,"Victor Musical Industries/FTL / ビクター音楽産業"
"Duo Comic Bakuretsu Hunter / DUO COMIC 爆れつハンター","duo-comic-bakuretsu-hunter","JP","SCD",1994,"Media Works / メディアワークス"
"Eikan Ha Kimi Ni Koukou Yakyuu Zenkoku Taikai / 栄冠は君に 高校野球全国大会","eikan-ha-kimi-ni-koukou-yakyuu-zenkoku-taikai","JP","SCD",1994,"Artdink / アートディンク"
"Eiyū Sangokushi / 英雄 三国志　","eiyū-sangokushi","JP","SCD",1993,"Irem / アイレム"
"Emerald Dragon Taikenban / エメラルドドラゴン　体験版","emerald-dragon-taikenban","JP","SCD",1994,"Media Works / メディアワークス"
"F1 Circus Special Pole To Win / エフワンサーカス・スペシャル ポールトゥウイン","f1-circus-special-pole-to-win","JP","SCD",1992,"Nihon Bussan (Nichibutsu) / 日本物産（ニチブツ）"
"F1 Team Simulation Project F / F-1チームシュミレーション PROJECT F","f1-team-simulation-project-f","JP","SCD",1992,"Laser Soft, Telenet Japan / レーザーソフト, 日本テレネット"
"Faceball - Sample Disc / フェイスボール 体験版","faceball-sample-disc","JP","SCD",,"Riverhill Soft / リバーヒルソフト"
"Fiend Hunter / フィーンドハンター","fiend-hunter","JP","SCD",1993,"Right Stuff / ライトスタッフ"
"Forgotten Worlds / フォゴットンワールド","forgotten-worlds","JP","SCD",1992,"NEC Avenue/Capcom / NECアベニュー/カプコン"
"Formation Soccer 95 della Serie A / フォーメーションサッカー95 デッラ セリエA","formation-soccer-95-della-serie-a","JP","SCD",1995,"Human/HuneX / ヒューマン/ヒューネックス"
"Gain Ground SX / ゲイングランドSX","gain-ground-sx","JP","SCD",1992,"NEC Avenue / NECアベニュー"
"Galaxy Fraulein Yuna / 銀河お嬢様伝説ユナ","galaxy-fraulein-yuna","JP","SCD",1992,"Hudson/Red, will / ハドソン/レッド, ウィル"
"Galaxy Fraulein Yuna 2 - Eien No Princess / 銀河お嬢様伝説ユナ2 永遠のプリンセス","galaxy-fraulein-yuna-2-eien-no-princess","JP","SCD",1995,"Hudson/Red, will / ハドソン/レッド, ウィル"
"Gambler Slot / ギャンブラー スロット勝負師","gambler-slot","JP","SCD",1995,"Nihon Bussan (Nichibutsu)/Cream / 日本物産（ニチブツ）"
"Gate Of Thunder / ゲート オブ サンダー","gate-of-thunder","JP","SCD",1992,"Hudson/Red / ハドソン/レッド"
"Genocide / ジェノサイド","genocide","JP","SCD",1992,"Brain Grey / ブレイングレイ"
"Ghost Sweeper Mikami / GS/ゴーストスイーパー美神","ghost-sweeper-mikami","JP","SCD",1994,"Banpresto / バンプレスト"
"Godzilla Bakutou Retsu Den / ゴジラ 爆闘烈伝","godzilla-bakutou-retsu-den","JP","SCD",1994,"TOHO/Alfa System / 東宝/アルファ・システム"
"Hawk F-123 / HAWK F-123","hawk-f-123","JP","SCD",1992,"Pack-In-Video/Make Software / パック・イン・ビデオ"
"Himitsu No Hanazono / 秘密の花園","himitsu-no-hanazono","JP","SCD",1993,"Tokuma Intermedia / 徳間インターメディア"
"Human Sports Festival / ヒューマンスポーツフェスティバル","human-sports-festival","JP","SCD",1992,"Human / ヒューマン"
"Hyaku Monogatari - Honto Ni Atta Kowai Hanashi / 百物語 ～ほんとにあった怖い話～","hyaku-monogatari-honto-ni-atta-kowai-hanashi","JP","SCD",1995,"Hudson / ハドソン"
"J Thunder","j-thunder","JP","SCD",,
"Jantei Monogatari 3 - Saber Angel / 雀偵物語3 セイバーエンジェル","jantei-monogatari-3-saber-angel","JP","SCD",1993,"Atlus / アトラス"
"Jim Power / ジム・パワー","jim-power","JP","SCD",1993,"Micro World / マイクロワールド"
"Kaze No Densetsu Xanadu Taikenban / 風の伝説ザナドゥ　体験版","kaze-no-densetsu-xanadu-taikenban","JP","SCD",,
"Kiaidan 00 / キアイダン00","kiaidan-00","JP","SCD",1992,"RIOT, Telenet Japan/Alfa System / ライオット, 日本テレネット/アルファ・システム"
"Kisou Louga / 機装ルーガ","kisou-louga","JP","SCD",1993,"Kogado Studio / 工画堂スタジオ"
"Kisou Louga II - The Ends Of Shangrila / 機装ルーガII","kisou-louga-ii-the-ends-of-shangrila","JP","SCD",1995,"NEC Home Electronics/Kogado Studio / NECホームエレクトロニクス/工画堂スタジオ"
"KO Seiki Beast Sanjuushi Gaia Fukkatsu Kanketsu Hen / KO世紀ビースト三獣士 ガイア復活 完結編","ko-seiki-beast-sanjuushi-gaia-fukkatsu-kanketsu-hen","JP","SCD",1994,"Pack-In-Video / パック・イン・ビデオ"
"Lady Phantom / レディファントム","lady-phantom","JP","SCD",1991,"Laser Soft, Telenet Japan / レーザーソフト, 日本テレネット"
"Langrisser / ラングリッサー 光輝の末裔","langrisser","JP","SCD",1993,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Laplace No Ma - Preview Disc / ラプラスの魔プレビューディスク","laplace-no-ma-preview-disc","JP","SCD",,
"Loom / ルーム","loom","JP","SCD",1992,"Victor Musical Industries/Lucasfilm Games / ビクター音楽産業"
"Mahjong Clinic Special / MAH-JONG クリニック SPECIAL","mahjong-clinic-special","JP","SCD",1993,"naxat / ナグザット"
"Mahjong On The Beach / 麻雀オンザビーチ","mahjong-on-the-beach","JP","SCD",1993,"NEC Avenue / NECアベニュー"
"Mahjong Vanilla Syndrome / まーじゃん バニラシンドローム","mahjong-vanilla-syndrome","JP","SCD",1991,"Nihon Bussan (Nichibutsu) / 日本物産（ニチブツ）"
"Mahou No Shoujo - Silky Lip / 魔法の少女　シルキーリップ","mahou-no-shoujo-silky-lip","JP","SCD",1994,"Telenet Japan / 日本テレネット"
"Mamono Hunter Youko - Touki Yobikoe / 魔物ハンター妖子 ～遠き呼び声～","mamono-hunter-youko-touki-yobikoe","JP","SCD",1993,"Masaya (NCS)/Tenky / メサイヤ（日本コンピューターシステム）/テンキー"
"Metal Angel / メタルエンジェル","metal-angel","JP","SCD",1993,"Pack-In-Video / パック・イン・ビデオ"
"Metal Angel 2 / メタルエンジェル2","metal-angel-2","JP","SCD",1995,"Pack-In-Video / パック・イン・ビデオ"
"Might And Magic III - Isles Of Terra / マイトアンドマジックIII","might-and-magic-iii-isles-of-terra","JP","SCD",1993,"Hudson/New World Computing / ハドソン"
"Moto Roader MC / モトローダーMC","moto-roader-mc","JP","SCD",1992,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Nekketsu KouKou Dodgeball Bun CD Soccer Hen / 熱血高校ドッジボール部 CDサッカー編","nekketsu-koukou-dodgeball-bun-cd-soccer-hen","JP","SCD",1991,"naxat/Technos Japan / ナグザット/テクノスジャパン"
"Nekketsu Legend Baseballer / 熱血レジェンド ベースボーラー","nekketsu-legend-baseballer","JP","SCD",1995,"Pack-In-Video / パック・イン・ビデオ"
"Nemurenu Yoru No Chiisana Ohanashi / 眠れぬ夜の小さなお話","nemurenu-yoru-no-chiisana-ohanashi","JP","SCD",1993,"NEC Home Electronics / NECホームエレクトロニクス"
"Neo Nectaris / ネオ・ネクタリス","neo-nectaris","JP","SCD",1994,"Hudson / ハドソン"
"Nobunaga No Yabou - Bushou Fuu Unroku / 信長の野望 武将風雲録 (with セーブくん)","nobunaga-no-yabou-bushou-fuu-unroku","JP","SCD",1993,"Koei / 光栄"
"Nobunaga No Yabou - Zenkokuban / 信長の野望・全国版","nobunaga-no-yabou-zenkokuban","JP","SCD",1993,"Koei / 光栄"
"Panic Bomber / ぱにっくボンバー","panic-bomber","JP","SCD",1994,"Hudson / ハドソン"
"PC Cocoron / ＰＣココロン","pc-cocoron","JP","SCD",1993,"Sur De Wave / シュールドウェーブ"
"PCEngine Hyper Catalog (CD-Rom Capsule)","pcengine-hyper-catalog-(cd-rom-capsule)","JP","SCD",,
"PCEngine Hyper Catalog 2","pcengine-hyper-catalog-2","JP","SCD",,
"PCEngine Hyper Catalog 3","pcengine-hyper-catalog-3","JP","SCD",,
"PCEngine Hyper Catalog 4","pcengine-hyper-catalog-4","JP","SCD",,
"PCEngine Hyper Catalog 5","pcengine-hyper-catalog-5","JP","SCD",,
"PCEngine Hyper Catalog 6 - disc A","pcengine-hyper-catalog-6-disc-a","JP","SCD",,
"PCEngine Hyper Catalog 6 - disc B","pcengine-hyper-catalog-6-disc-b","JP","SCD",,
"PCEngine Hyper Catalog Duo-RX - disc A","pcengine-hyper-catalog-duo-rx-disc-a","JP","SCD",,
"PCEngine Hyper Catalog Duo-RX - disc B","pcengine-hyper-catalog-duo-rx-disc-b","JP","SCD",,
"Police Connection / ポリス・コネクション","police-connection","JP","SCD",1993,"Laser Soft, Telenet Japan / レーザーソフト, 日本テレネット"
"Prince Of Persia / プリンスオブペルシャ","prince-of-persia","JP","SCD",1991,"Riverhill Soft/Broderbund / リバーヒルソフト"
"Princess Maker 1 / プリンセスメーカー1","princess-maker-1","JP","SCD",1995,"NEC Home Electronics/Micro Cabin/Gainax / NECホームエレクトロニクス/マイクロキャビン/ガイナックス"
"Private Eye Doll / プライベート・アイ・ドル","private-eye-doll","JP","SCD",1995,"NEC Home Electronics/Hunex / NECホームエレクトロニクス/ヒューネックス"
"Psychic Detective Series Vol. 4 - Orgel / サイキック・ディテクティブ・シリーズ Vol.4 オルゴール","psychic-detective-series-vol.-4-orgel","JP","SCD",1993,"Data West / データウエスト"
"Puyo Puyo CD / ぷよぷよCD","puyo-puyo-cd","JP","SCD",1994,"NEC Avenue/Compile / NECアベニュー/コンパイル"
"Puyo Puyo CD 2 / ぷよぷよCD通","puyo-puyo-cd-2","JP","SCD",1996,"NEC Interchannel/Compile / NECインターチャネル/コンパイル"
"Quiz De Gakuensai / クイズDE学園祭","quiz-de-gakuensai","JP","SCD",1993,"naxat / ナグザット"
"R-TYPE Complete CD / アールタイプ コンプリートCD","r-type-complete-cd","JP","SCD",1991,"Irem / アイレム"
"Ranma 1/2 - Datou, Gansou Musabetsu Kakutou-ryuu / らんま1／2 打倒、元祖無差別格闘流！","ranma-1/2-datou,-gansou-musabetsu-kakutou-ryuu","JP","SCD",1992,"Masaya (NCS) / メサイヤ（日本コンピューターシステム）"
"Ruin Kami No Isan / ルイン 神の遺産","ruin-kami-no-isan","JP","SCD",1993,"Victor Entertainment / ビクターエンタテインメント"
"Sangokushi III / 三国志III","sangokushi-iii","JP","SCD",1993,"Koei / 光栄"
"Seisenshi Denshou - Jantaku No Kishi / 聖戦士伝承 ―雀卓の騎士―","seisenshi-denshou-jantaku-no-kishi","JP","SCD",1994,"Nihon Bussan (Nichibutsu)/Cream / 日本物産（ニチブツ）"
"Sexy Idol Mahjong Fashion Monogatari / セクシーアイドル まーじゃんファッション物語","sexy-idol-mahjong-fashion-monogatari","JP","SCD",1994,"Nihon Bussan (Nichibutsu)/Cream / 日本物産（ニチブツ）"
"Sexy Idol Mahjong Yakyuuken No Shi / セクシーアイドル麻雀 野球拳の詩","sexy-idol-mahjong-yakyuuken-no-shi","JP","SCD",1995,"Nihon Bussan (Nichibutsu)/Cream / 日本物産（ニチブツ）"
"Shadow Of The Beast / SHADOW OF THE BEAST/シャドー・オブ・ザ・ビースト 魔性の掟","shadow-of-the-beast","JP","SCD",1992,"Victor Musical Industries/Psygnosis / ビクター音楽産業"
"Shapeshifter - Makai Eiyuuden / シェイプシフター 魔界英雄伝","shapeshifter-makai-eiyuuden","JP","SCD",1992,"Victor Musical Industries/ICOM Simulations/Turbo Technologies / ビクター音楽産業"
"Shiawase Usagi / 幸せウサギ","shiawase-usagi","JP","SCD",,
"Shiawase Usagi II Torawase Usagi Sailor Z / 幸せウサギII　とらわせウサギセーラーZ","shiawase-usagi-ii-torawase-usagi-sailor-z","JP","SCD",,
"Shin - Megami Tensei / 真・女神転生","shin-megami-tensei","JP","SCD",1993,"Atlus / アトラス"
"Shin Onriyou Senki / 真怨霊戦記","shin-onriyou-senki","JP","SCD",1995,"Fujicom / フジコム"
"Shinsetsu Shiawase Usagi","shinsetsu-shiawase-usagi","JP","SCD",,
"Shinsetsu Shiawase Usagi 2","shinsetsu-shiawase-usagi-2","JP","SCD",,
"Shinsetsu Shiawase Usagi F - Yuujiyou Yorimo Aiyoku","shinsetsu-shiawase-usagi-f-yuujiyou-yorimo-aiyoku","JP","SCD",,
"Shougi Database / 将棋 データベース棋友","shougi-database","JP","SCD",1995,"SETA / セタ"
"Sim Earth The Living Planet / シムアース","sim-earth-the-living-planet","JP","SCD",1993,"Hudson/Maxis / ハドソン/マクシス"
"Slime World / スライムワールド","slime-world","JP","SCD",1992,"Micro World / マイクロワールド"
"Snatcher / スナッチャー","snatcher","JP","SCD",1992,"Konami / コナミ"
"Sol Moonarge / ソル：モナージュ","sol-moonarge","JP","SCD",1994,"Irem / アイレム"
"Sotsugyou Graduation / 卒業 グラデュエーション","sotsugyou-graduation","JP","SCD",1993,"NEC Avenue/Tenky/Head Room / NECアベニュー/テンキー/ヘッドルーム"
"Space Fantasy Zone / スペースファンタジーゾーン","space-fantasy-zone","JP","SCD",1991,"NEC Avenue/Sega / NECアベニュー/セガ"
"Space Invaders - The Original Game / スペースインベーダー ジ・オリジナルゲーム","space-invaders-the-original-game","JP","SCD",1995,"NEC Avenue / NECアベニュー"
"Super Mahjong Taikai / SUPER麻雀大会","super-mahjong-taikai","JP","SCD",1992,"Koei / 光栄"
"Super Raiden / SUPER雷電","super-raiden","JP","SCD",1992,"Hudson/Seibu Kaihatsu / ハドソン/セイブ開発"
"Super Real Mahjong P II/III Custom / スーパー リアル麻雀P II・IIIカスタム","super-real-mahjong-p-ii/iii-custom","JP","SCD",1994,"naxat/SETA / ナグザット/セタ"
"Super Real Mahjong P V Custom / スーパー リアル麻雀P. V カスタム","super-real-mahjong-p-v-custom","JP","SCD",1995,"naxat/Seta / ナグザット/セタ"
"Super Real Mahjong Special / Super リアル麻雀 Special ～ミカ・カスミ・ショウコの思い出より～","super-real-mahjong-special","JP","SCD",1992,"naxat/Seta / ナグザット/セタ"
"Super Schwarzschild 2 / スーパーシュヴァルツシルト2","super-schwarzschild-2","JP","SCD",1992,"Kogado Studio / 工画堂スタジオ"
"Tadaima Yuusha Boshuuchuu / ただいま勇者募集中","tadaima-yuusha-boshuuchuu","JP","SCD",1993,"Human / ヒューマン"
"Tanjou Debut / 誕生 Debut","tanjou-debut","JP","SCD",1994,"NEC Avenue/Tenky/Head Room / NECアベニュー/テンキー/ヘッドルーム"
"Tecmo World Cup Super Soccer / テクモ ワールドカップスーパーサッカー","tecmo-world-cup-super-soccer","JP","SCD",1992,"Media Rings/Tecmo / メディアリング/テクモ"
"Tekipaki Wakin - Love / てきぱきワーキン・ラブ","tekipaki-wakin-love","JP","SCD",1997,"NEC Home Electronics / NECホームエレクトロニクス"
"Tengai Makyou - Far East Of Eden - Kabuki Den - Shutsugeki No Sho / 天外魔境風雲カブキ伝 出撃の書","tengai-makyou-far-east-of-eden-kabuki-den-shutsugeki-no-sho","JP","SCD",1993,
"The Davis Cup Tennis / ザ・デビスカップテニス","the-davis-cup-tennis","JP","SCD",1992,"Micro World / マイクロワールド"
"The Kick Boxing / ザ・キックボクシング","the-kick-boxing","JP","SCD",1992,"Micro World / マイクロワールド"
"The Pro Yakyuu Super / ザ・プロ野球SUPER","the-pro-yakyuu-super","JP","SCD",1992,"Intec / インテック"
"The Pro Yakyuu Super '94 / ザ・プロ野球SUPER'94","the-pro-yakyuu-super-'94","JP","SCD",1994,"Intec / インテック"
"The TV Show / ザ　ティーベィー　ショー","the-tv-show","JP","SCD",1995,"Right Stuff / ライトスタッフ"
"Toraberaazu! Densetsu O Buttobase / とらべらーず！伝説をぶっとばせ","toraberaazu!-densetsu-o-buttobase","JP","SCD",1994,"Victor Entertainment / ビクターエンタテインメント"
"Uchuu Senkan Yamato / 宇宙戦艦ヤマト","uchuu-senkan-yamato","JP","SCD",1992,"Human / ヒューマン"
"Winds Of Thunder / ウィンズ・オブ・ サンダー","winds-of-thunder","JP","SCD",1993,"Hudson/Red / ハドソン/レッド"
"Wizardry I & II / ウィザードリィI・II","wizardry-i-&-ii","JP","SCD",1993,"naxat/Sir-Tech / ナグザット"
"Wrestle Angels Double Impact / レッスルエンジェルスダブルインパクト","wrestle-angels-double-impact","JP","SCD",1995,"NEC Home Electronics/Great / NECホームエレクトロニクス/グレイト"
"Yamamura Misa - The Special Kinsenka Kyo-ezara Satsujin-jiken / 山村美紗サスペンス 金盞花京絵皿殺人事件","yamamura-misa-the-special-kinsenka-kyo-ezara-satsujin-jiken","JP","SCD",1992,"naxat / ナグザット"
"Yuu Yuu Hakushou / 幽☆遊☆白書 闇勝負！！暗黒武術会","yuu-yuu-hakushou","JP","SCD",1993,"Banpresto / バンプレスト"
"Fire Pro Female Wrestling / ファイプロ女子 憧夢超女大戦 全女 vs JWP","fire-pro-female-wrestling","JP","ACD",1995,"Human/HuneX / ヒューマン/ヒューネックス"
"Madou Monogatari - Hono No Sotsuengo / 魔導物語I 炎の卒園児","madou-monogatari-hono-no-sotsuengo","JP","ACD",1996,"NEC Avenue / NECアベニュー"
"Strider Hiryuu / ストライダー飛竜","strider-hiryuu","JP","ACD",1994,"NEC Avenue/Capcom / NECアベニュー/カプコン"
"World Heroes 2 / ワールドヒーローズ2","world-heroes-2","JP","ACD",1994,"Hudson/ADK / ハドソン/エーディーケイ"
"Darius Alpha / ダライアスα","darius-alpha","JP","Hu+",1990,"NEC Avenue / NECアベニュー"
"Darius Plus / ダライアス・プラス","darius-plus","JP","Hu+",1990,"NEC Avenue / NECアベニュー"
"1941 Counter Attack / 1941カウンターアタック","1941-counter-attack","JP","SHu",1991,"Hudson/Capcom / ハドソン/カプコン"
"Aldynes - The Mission Code For Rage Crisis / オルディネス","aldynes-the-mission-code-for-rage-crisis","JP","SHu",1991,"Hudson / ハドソン"
"Battle Ace / バトルエース","battle-ace","JP","SHu",1989,"Hudson / ハドソン"
